NAMELSAD,STUSPS,event_index,ISSUE_TIME,START_TIME,END_TIME
Madison County,TN,1,202303311200,202303310100,202304031200
Saipan Municipality,MP,0,202303311200,202303310100,202304031200
Randolph County,AL,1,202303311200,202303310100,202304031200
Ashe County,NC,0,202303311200,202303310100,202304031200
Dolores County,CO,1,202303311200,202303310100,202304031200
Licking County,OH,0,202303311200,202303310100,202304031200
Manassas city,VA,1,202303311200,202303310100,202304031200
Union County,AR,1,202303311200,202303310100,202304031200
Henderson County,IL,1,202303311200,202303310100,202304031200
Montgomery County,AL,1,202303311200,202303310100,202304031200
Arapahoe County,CO,0,202303311200,202303310100,202304031200
Marion County,KY,0,202303311200,202303310100,202304031200
Skagit County,WA,1,202303311200,202303310100,202304031200
Jones County,MS,1,202303311200,202303310100,202304031200
Columbia County,WI,1,202303311200,202303310100,202304031200
Brunswick County,NC,2,202303311200,202303310100,202304031200
Clearwater County,MN,0,202303311200,202303310100,202304031200
Northampton County,VA,2,202303311200,202303310100,202304031200
Rooks County,KS,0,202303311200,202303310100,202304031200
Fayette County,IN,1,202303311200,202303310100,202304031200
Hall County,NE,1,202303311200,202303310100,202304031200
Hamilton County,NE,1,202303311200,202303310100,202304031200
Loup County,NE,2,202303311200,202303310100,202304031200
Sheridan County,MT,1,202303311200,202303310100,202304031200
Frontier County,NE,1,202303311200,202303310100,202304031200
Luquillo Municipio,PR,0,202303311200,202303310100,202304031200
Bibb County,AL,0,202303311200,202303310100,202304031200
Lauderdale County,MS,1,202303311200,202303310100,202304031200
Big Stone County,MN,1,202303311200,202303310100,202304031200
Blue Earth County,MN,1,202303311200,202303310100,202304031200
Highland County,VA,0,202303311200,202303310100,202304031200
Spotsylvania County,VA,1,202303311200,202303310100,202304031200
Strafford County,NH,1,202303311200,202303310100,202304031200
Houston County,GA,2,202303311200,202303310100,202304031200
Delta County,MI,1,202303311200,202303310100,202304031200
Sebastian County,AR,2,202303311200,202303310100,202304031200
Santa Cruz County,CA,0,202303311200,202303310100,202304031200
McIntosh County,GA,2,202303311200,202303310100,202304031200
Monroe County,GA,1,202303311200,202303310100,202304031200
Dunklin County,MO,1,202303311200,202303310100,202304031200
Wheeler County,TX,1,202303311200,202303310100,202304031200
Forsyth County,GA,0,202303311200,202303310100,202304031200
San Patricio County,TX,0,202303311200,202303310100,202304031200
Walthall County,MS,1,202303311200,202303310100,202304031200
Monroe County,MO,1,202303311200,202303310100,202304031200
Isabella County,MI,1,202303311200,202303310100,202304031200
Moore County,TX,0,202303311200,202303310100,202304031200
Calhoun County,SC,2,202303311200,202303310100,202304031200
Sublette County,WY,0,202303311200,202303310100,202304031200
Fleming County,KY,0,202303311200,202303310100,202304031200
Clark County,WI,1,202303311200,202303310100,202304031200
York County,SC,1,202303311200,202303310100,202304031200
Adams County,IN,1,202303311200,202303310100,202304031200
Ascension Parish,LA,1,202303311200,202303310100,202304031200
Union County,PA,3,202303311200,202303310100,202304031200
Chesterfield County,VA,1,202303311200,202303310100,202304031200
Acadia Parish,LA,1,202303311200,202303310100,202304031200
Crawford County,PA,3,202303311200,202303310100,202304031200
Tripp County,SD,1,202303311200,202303310100,202304031200
Guthrie County,IA,1,202303311200,202303310100,202304031200
Washington County,IA,1,202303311200,202303310100,202304031200
Sanborn County,SD,1,202303311200,202303310100,202304031200
Grady County,OK,1,202303311200,202303310100,202304031200
Kanawha County,WV,0,202303311200,202303310100,202304031200
St. Croix County,WI,1,202303311200,202303310100,202304031200
Venango County,PA,3,202303311200,202303310100,202304031200
Summit County,OH,1,202303311200,202303310100,202304031200
Glynn County,GA,2,202303311200,202303310100,202304031200
Webb County,TX,0,202303311200,202303310100,202304031200
Montgomery County,NC,1,202303311200,202303310100,202304031200
Aroostook County,ME,0,202303311200,202303310100,202304031200
Jefferson Davis County,MS,1,202303311200,202303310100,202304031200
Washington County,IN,1,202303311200,202303310100,202304031200
Blanco County,TX,1,202303311200,202303310100,202304031200
Brunswick County,VA,1,202303311200,202303310100,202304031200
Dyer County,TN,1,202303311200,202303310100,202304031200
Gibson County,TN,1,202303311200,202303310100,202304031200
Prince George County,VA,1,202303311200,202303310100,202304031200
Lawrence County,AR,1,202303311200,202303310100,202304031200
Eddy County,ND,0,202303311200,202303310100,202304031200
Pierce County,WA,1,202303311200,202303310100,202304031200
Lincoln County,ID,0,202303311200,202303310100,202304031200
Lancaster County,PA,2,202303311200,202303310100,202304031200
Juneau County,WI,1,202303311200,202303310100,202304031200
Scott County,TN,0,202303311200,202303310100,202304031200
Corson County,SD,0,202303311200,202303310100,202304031200
Gregory County,SD,1,202303311200,202303310100,202304031200
Vance County,NC,1,202303311200,202303310100,202304031200
Caldwell County,KY,1,202303311200,202303310100,202304031200
Barnwell County,SC,2,202303311200,202303310100,202304031200
Decatur County,TN,1,202303311200,202303310100,202304031200
Blackford County,IN,1,202303311200,202303310100,202304031200
Etowah County,AL,0,202303311200,202303310100,202304031200
Camas County,ID,1,202303311200,202303310100,202304031200
Reno County,KS,0,202303311200,202303310100,202304031200
Maury County,TN,0,202303311200,202303310100,202304031200
Goshen County,WY,0,202303311200,202303310100,202304031200
Rusk County,WI,1,202303311200,202303310100,202304031200
Waukesha County,WI,1,202303311200,202303310100,202304031200
Garrard County,KY,0,202303311200,202303310100,202304031200
Norfolk County,MA,2,202303311200,202303310100,202304031200
Hendricks County,IN,1,202303311200,202303310100,202304031200
Jackson County,IL,1,202303311200,202303310100,202304031200
Georgetown County,SC,2,202303311200,202303310100,202304031200
Hettinger County,ND,0,202303311200,202303310100,202304031200
Grand County,UT,1,202303311200,202303310100,202304031200
Tooele County,UT,0,202303311200,202303310100,202304031200
Hampton city,VA,2,202303311200,202303310100,202304031200
Buffalo County,WI,1,202303311200,202303310100,202304031200
Frederick County,VA,2,202303311200,202303310100,202304031200
Lewis County,WV,0,202303311200,202303310100,202304031200
Polk County,MN,0,202303311200,202303310100,202304031200
Redwood County,MN,2,202303311200,202303310100,202304031200
Fayette County,TN,1,202303311200,202303310100,202304031200
Swains Island,AS,0,202303311200,202303310100,202304031200
St. Charles Parish,LA,1,202303311200,202303310100,202304031200
Poinsett County,AR,1,202303311200,202303310100,202304031200
Gulf County,FL,1,202303311200,202303310100,202304031200
Hamblen County,TN,0,202303311200,202303310100,202304031200
Chilton County,AL,0,202303311200,202303310100,202304031200
Newton County,TX,1,202303311200,202303310100,202304031200
Hockley County,TX,0,202303311200,202303310100,202304031200
Baldwin County,GA,1,202303311200,202303310100,202304031200
Transylvania County,NC,0,202303311200,202303310100,202304031200
Surry County,NC,0,202303311200,202303310100,202304031200
Coffee County,AL,2,202303311200,202303310100,202304031200
Shelby County,OH,0,202303311200,202303310100,202304031200
Canyon County,ID,1,202303311200,202303310100,202304031200
Daniels County,MT,1,202303311200,202303310100,202304031200
Leon County,FL,2,202303311200,202303310100,202304031200
Payne County,OK,1,202303311200,202303310100,202304031200
Covington County,AL,1,202303311200,202303310100,202304031200
Lawrence County,IN,1,202303311200,202303310100,202304031200
Gray County,KS,0,202303311200,202303310100,202304031200
Casey County,KY,0,202303311200,202303310100,202304031200
Metcalfe County,KY,0,202303311200,202303310100,202304031200
Russell County,KY,0,202303311200,202303310100,202304031200
Beauregard Parish,LA,1,202303311200,202303310100,202304031200
Somerset County,ME,0,202303311200,202303310100,202304031200
Cimarron County,OK,0,202303311200,202303310100,202304031200
Meade County,KY,1,202303311200,202303310100,202304031200
Nelson County,KY,0,202303311200,202303310100,202304031200
Owen County,KY,0,202303311200,202303310100,202304031200
Pemiscot County,MO,1,202303311200,202303310100,202304031200
Nance County,NE,2,202303311200,202303310100,202304031200
Menominee County,WI,1,202303311200,202303310100,202304031200
Panola County,TX,1,202303311200,202303310100,202304031200
Bath County,KY,0,202303311200,202303310100,202304031200
Anderson County,TX,1,202303311200,202303310100,202304031200
Caroline County,VA,1,202303311200,202303310100,202304031200
Sioux County,IA,2,202303311200,202303310100,202304031200
Glenn County,CA,1,202303311200,202303310100,202304031200
St. Louis city,MO,1,202303311200,202303310100,202304031200
Fannin County,GA,0,202303311200,202303310100,202304031200
Grant County,SD,1,202303311200,202303310100,202304031200
Marshall County,SD,0,202303311200,202303310100,202304031200
Thurston County,WA,1,202303311200,202303310100,202304031200
Knox County,NE,2,202303311200,202303310100,202304031200
Valencia County,NM,0,202303311200,202303310100,202304031200
Prairie County,MT,1,202303311200,202303310100,202304031200
Allamakee County,IA,1,202303311200,202303310100,202304031200
Cameron County,TX,0,202303311200,202303310100,202304031200
Montgomery County,TX,1,202303311200,202303310100,202304031200
Las Animas County,CO,0,202303311200,202303310100,202304031200
Llano County,TX,1,202303311200,202303310100,202304031200
Mason County,TX,1,202303311200,202303310100,202304031200
Clay County,NC,0,202303311200,202303310100,202304031200
Orange County,NY,3,202303311200,202303310100,202304031200
Schenectady County,NY,3,202303311200,202303310100,202304031200
Mingo County,WV,0,202303311200,202303310100,202304031200
Wabaunsee County,KS,1,202303311200,202303310100,202304031200
Houston County,MN,1,202303311200,202303310100,202304031200
Nicholas County,KY,0,202303311200,202303310100,202304031200
Plymouth County,MA,2,202303311200,202303310100,202304031200
Bronx County,NY,2,202303311200,202303310100,202304031200
Dare County,NC,2,202303311200,202303310100,202304031200
Medina County,OH,1,202303311200,202303310100,202304031200
Armstrong County,PA,3,202303311200,202303310100,202304031200
Atlantic County,NJ,2,202303311200,202303310100,202304031200
Manitowoc County,WI,1,202303311200,202303310100,202304031200
Door County,WI,1,202303311200,202303310100,202304031200
Columbus County,NC,2,202303311200,202303310100,202304031200
Gallia County,OH,0,202303311200,202303310100,202304031200
Taylor County,TX,1,202303311200,202303310100,202304031200
Colonial Heights city,VA,1,202303311200,202303310100,202304031200
Coshocton County,OH,1,202303311200,202303310100,202304031200
Perkins County,NE,1,202303311200,202303310100,202304031200
Hartley County,TX,0,202303311200,202303310100,202304031200
Grand County,CO,1,202303311200,202303310100,202304031200
Jim Wells County,TX,0,202303311200,202303310100,202304031200
Winnebago County,IA,1,202303311200,202303310100,202304031200
San Luis Obispo County,CA,0,202303311200,202303310100,202304031200
Henry County,AL,2,202303311200,202303310100,202304031200
Wyandot County,OH,0,202303311200,202303310100,202304031200
Zapata County,TX,0,202303311200,202303310100,202304031200
Lee County,GA,2,202303311200,202303310100,202304031200
Boyd County,KY,0,202303311200,202303310100,202304031200
Carver County,MN,1,202303311200,202303310100,202304031200
Colfax County,NE,1,202303311200,202303310100,202304031200
Chesterfield County,SC,2,202303311200,202303310100,202304031200
Lewis County,TN,0,202303311200,202303310100,202304031200
Washington County,OR,1,202303311200,202303310100,202304031200
Virginia Beach city,VA,2,202303311200,202303310100,202304031200
Madison County,MT,1,202303311200,202303310100,202304031200
Lancaster County,VA,1,202303311200,202303310100,202304031200
Bates County,MO,1,202303311200,202303310100,202304031200
Belknap County,NH,1,202303311200,202303310100,202304031200
Richmond County,VA,1,202303311200,202303310100,202304031200
Skagway Municipality,AK,0,202303311200,202303310100,202304031200
Hoonah-Angoon Census Area,AK,0,202303311200,202303310100,202304031200
Franklin County,WA,1,202303311200,202303310100,202304031200
Ida County,IA,1,202303311200,202303310100,202304031200
Sedgwick County,KS,1,202303311200,202303310100,202304031200
Travis County,TX,1,202303311200,202303310100,202304031200
Hillsborough County,FL,0,202303311200,202303310100,202304031200
Mercer County,NJ,2,202303311200,202303310100,202304031200
Butler County,NE,1,202303311200,202303310100,202304031200
Westmoreland County,PA,3,202303311200,202303310100,202304031200
Charlotte County,FL,0,202303311200,202303310100,202304031200
Cass County,IA,1,202303311200,202303310100,202304031200
Mercer County,OH,1,202303311200,202303310100,202304031200
Rose Island,AS,0,202303311200,202303310100,202304031200
Johnson County,KY,0,202303311200,202303310100,202304031200
Kent County,RI,2,202303311200,202303310100,202304031200
Windham County,VT,2,202303311200,202303310100,202304031200
Orleans County,VT,1,202303311200,202303310100,202304031200
Jackson County,KS,1,202303311200,202303310100,202304031200
Franklin Parish,LA,1,202303311200,202303310100,202304031200
Webster County,MS,1,202303311200,202303310100,202304031200
Franklin County,MA,2,202303311200,202303310100,202304031200
